name,htype,milk,milking_nb,(Tr_col / milking_nb) / 30,monthsnbMois,nbAnnee
Troupeau563,small,9.0,3.0,0.1,October,12
Troupeau565,large,267.0,35.0,0.12714285714285714,October,12
Troupeau594,medium,51.0,11.0,0.07727272727272728,October,12
Troupeau597,large,1448.0,35.0,0.6895238095238095,October,12
Troupeau606,large,398.0,35.0,0.18952380952380954,October,12
Troupeau0,minifarm,1590.0,12.0,2.2083333333333335,November,12
Troupeau2,minifarm,1770.0,12.0,2.4583333333333335,November,12
Troupeau8,minifarm,1410.0,12.0,1.9583333333333333,November,12
Troupeau26,minifarm,1590.0,12.0,2.2083333333333335,November,12
Troupeau44,medium,336.0,7.0,0.8,November,12
Troupeau81,minifarm,1230.0,12.0,1.7083333333333333,November,12
Troupeau87,small,16.0,1.0,0.26666666666666666,November,12
Troupeau110,minifarm,1410.0,12.0,1.9583333333333333,November,12
Troupeau130,minifarm,1770.0,12.0,4.916666666666667,November,12
Troupeau142,minifarm,1770.0,12.0,4.916666666666667,November,12
Troupeau152,minifarm,1230.0,12.0,1.7083333333333333,November,12
Troupeau156,minifarm,1230.0,12.0,3.4166666666666665,November,12
Troupeau157,minifarm,1590.0,12.0,2.2083333333333335,November,12
Troupeau158,minifarm,1590.0,12.0,2.2083333333333335,November,12
Troupeau186,medium,21.0,7.0,0.05,November,12
Troupeau197,large,10.0,23.0,0.0072463768115942,November,12
Troupeau209,small,5.0,1.0,0.08333333333333333,November,12
Troupeau210,minifarm,1770.0,12.0,2.4583333333333335,November,12
Troupeau213,minifarm,870.0,12.0,2.4166666666666665,November,12
Troupeau214,medium,47.0,7.0,0.11190476190476191,November,12
Troupeau218,minifarm,870.0,12.0,1.2083333333333333,November,12
Troupeau224,minifarm,1590.0,12.0,2.2083333333333335,November,12
Troupeau225,minifarm,1590.0,12.0,2.2083333333333335,November,12
Troupeau231,minifarm,1410.0,12.0,3.9166666666666665,November,12
Troupeau252,minifarm,870.0,12.0,1.2083333333333333,November,12
Troupeau261,minifarm,1410.0,12.0,1.9583333333333333,November,12
Troupeau265,minifarm,1590.0,12.0,2.2083333333333335,November,12
Troupeau272,minifarm,1590.0,12.0,4.416666666666667,November,12
Troupeau273,minifarm,1770.0,12.0,2.4583333333333335,November,12
Troupeau274,minifarm,1050.0,12.0,1.4583333333333333,November,12
Troupeau294,small,5.0,1.0,0.16666666666666666,November,12
Troupeau295,medium,336.0,7.0,0.8,November,12
Troupeau298,small,27.0,1.0,0.9,November,12
Troupeau299,minifarm,1410.0,12.0,1.9583333333333333,November,12
Troupeau302,minifarm,1050.0,12.0,2.9166666666666665,November,12
Troupeau305,minifarm,1770.0,12.0,2.4583333333333335,November,12
Troupeau309,medium,47.0,7.0,0.22380952380952382,November,12
Troupeau312,minifarm,1770.0,12.0,2.4583333333333335,November,12
Troupeau321,medium,309.0,7.0,0.7357142857142858,November,12
Troupeau324,minifarm,870.0,12.0,2.4166666666666665,November,12
Troupeau330,medium,126.0,7.0,0.6,November,12
Troupeau333,small,9.0,1.0,0.15,November,12
Troupeau334,medium,336.0,7.0,0.8,November,12
Troupeau340,minifarm,1590.0,12.0,4.416666666666667,November,12
Troupeau368,large,10.0,23.0,0.01449275362318841,November,12
Troupeau376,small,9.0,1.0,0.15,November,12
Troupeau394,large,269.0,23.0,0.19492753623188405,November,12
Troupeau544,medium,152.0,7.0,0.7238095238095238,November,12
Troupeau554,large,10.0,23.0,0.01449275362318841,November,12
Troupeau594,medium,336.0,7.0,0.8,November,12
Troupeau603,small,5.0,1.0,0.08333333333333333,November,12
Troupeau0,minifarm,1770.0,12.0,2.4583333333333335,December,12
Troupeau2,minifarm,1770.0,12.0,2.4583333333333335,December,12
Troupeau8,minifarm,870.0,12.0,1.2083333333333333,December,12
Troupeau26,minifarm,1050.0,12.0,1.4583333333333333,December,12
Troupeau44,medium,68.0,7.0,0.16190476190476188,December,12
Troupeau81,minifarm,1770.0,12.0,2.4583333333333335,December,12
Troupeau110,minifarm,1230.0,12.0,1.7083333333333333,December,12
Troupeau130,minifarm,1230.0,12.0,3.4166666666666665,December,12
Troupeau142,minifarm,1050.0,12.0,2.9166666666666665,December,12
Troupeau152,minifarm,1590.0,12.0,2.2083333333333335,December,12
Troupeau156,minifarm,1770.0,12.0,4.916666666666667,December,12
Troupeau157,minifarm,1590.0,12.0,2.2083333333333335,December,12
Troupeau158,minifarm,1230.0,12.0,1.7083333333333333,December,12
Troupeau186,medium,42.0,7.0,0.1,December,12
Troupeau209,small,19.0,1.0,0.31666666666666665,December,12
Troupeau210,minifarm,1230.0,12.0,1.7083333333333333,December,12
Troupeau213,minifarm,1770.0,12.0,4.916666666666667,December,12
Troupeau218,minifarm,1410.0,12.0,1.9583333333333333,December,12
Troupeau224,minifarm,1230.0,12.0,1.7083333333333333,December,12
Troupeau225,minifarm,1050.0,12.0,1.4583333333333333,December,12
Troupeau231,minifarm,1770.0,12.0,4.916666666666667,December,12
Troupeau252,minifarm,1410.0,12.0,1.9583333333333333,December,12
Troupeau261,minifarm,1230.0,12.0,1.7083333333333333,December,12
Troupeau265,minifarm,1590.0,12.0,2.2083333333333335,December,12
Troupeau272,minifarm,1410.0,12.0,3.9166666666666665,December,12
Troupeau273,minifarm,870.0,12.0,1.2083333333333333,December,12
Troupeau274,minifarm,1410.0,12.0,1.9583333333333333,December,12
Troupeau294,small,19.0,1.0,0.6333333333333333,December,12
Troupeau299,minifarm,1590.0,12.0,2.2083333333333335,December,12
Troupeau300,medium,278.0,7.0,0.6619047619047619,December,12
Troupeau302,minifarm,1050.0,12.0,2.9166666666666665,December,12
Troupeau305,minifarm,1590.0,12.0,2.2083333333333335,December,12
Troupeau312,minifarm,870.0,12.0,1.2083333333333333,December,12
Troupeau321,medium,278.0,7.0,0.6619047619047619,December,12
Troupeau324,minifarm,1590.0,12.0,4.416666666666667,December,12
Troupeau333,small,4.0,1.0,0.06666666666666667,December,12
Troupeau334,medium,252.0,7.0,0.6,December,12
Troupeau340,minifarm,1050.0,12.0,2.9166666666666665,December,12
Troupeau438,medium,199.0,7.0,0.9476190476190476,December,12
Troupeau459,medium,225.0,7.0,0.5357142857142858,December,12
Troupeau594,medium,278.0,7.0,0.6619047619047619,December,12
Troupeau0,minifarm,1410.0,12.0,1.9583333333333333,January,12
Troupeau2,minifarm,1230.0,12.0,1.7083333333333333,January,12
Troupeau8,minifarm,1770.0,12.0,2.4583333333333335,January,12
Troupeau26,minifarm,1590.0,12.0,2.2083333333333335,January,12
Troupeau81,minifarm,870.0,12.0,1.2083333333333333,January,12
Troupeau110,minifarm,1590.0,12.0,2.2083333333333335,January,12
Troupeau130,minifarm,1770.0,12.0,4.916666666666667,January,12
Troupeau142,minifarm,1770.0,12.0,4.916666666666667,January,12
Troupeau152,minifarm,1770.0,12.0,2.4583333333333335,January,12
Troupeau156,minifarm,1410.0,12.0,3.9166666666666665,January,12
Troupeau157,minifarm,1410.0,12.0,1.9583333333333333,January,12
Troupeau158,minifarm,1590.0,12.0,2.2083333333333335,January,12
Troupeau186,medium,199.0,7.0,0.4738095238095238,January,12
Troupeau209,small,15.0,1.0,0.25,January,12
Troupeau210,minifarm,1770.0,12.0,2.4583333333333335,January,12
Troupeau213,minifarm,1590.0,12.0,4.416666666666667,January,12
Troupeau218,minifarm,1590.0,12.0,2.2083333333333335,January,12
Troupeau224,minifarm,1590.0,12.0,2.2083333333333335,January,12
Troupeau225,minifarm,1590.0,12.0,2.2083333333333335,January,12
Troupeau231,minifarm,1050.0,12.0,2.9166666666666665,January,12
Troupeau252,minifarm,1590.0,12.0,2.2083333333333335,January,12
Troupeau261,minifarm,1050.0,12.0,1.4583333333333333,January,12
Troupeau265,minifarm,870.0,12.0,1.2083333333333333,January,12
Troupeau272,minifarm,1050.0,12.0,2.9166666666666665,January,12
Troupeau273,minifarm,1590.0,12.0,2.2083333333333335,January,12
Troupeau274,minifarm,870.0,12.0,1.2083333333333333,January,12
Troupeau294,small,15.0,1.0,0.5,January,12
Troupeau295,medium,42.0,7.0,0.1,January,12
Troupeau299,minifarm,1050.0,12.0,1.4583333333333333,January,12
Troupeau300,medium,225.0,7.0,0.5357142857142858,January,12
Troupeau302,minifarm,1230.0,12.0,3.4166666666666665,January,12
Troupeau305,minifarm,1050.0,12.0,1.4583333333333333,January,12
Troupeau312,minifarm,1230.0,12.0,1.7083333333333333,January,12
Troupeau324,minifarm,1050.0,12.0,2.9166666666666665,January,12
Troupeau334,medium,173.0,7.0,0.41190476190476194,January,12
Troupeau340,minifarm,1410.0,12.0,3.9166666666666665,January,12
Troupeau459,medium,225.0,7.0,0.5357142857142858,January,12
Troupeau544,medium,147.0,7.0,0.7,January,12
Troupeau594,medium,42.0,7.0,0.1,January,12
Troupeau0,minifarm,1590.0,12.0,2.2083333333333335,February,12
Troupeau2,minifarm,1050.0,12.0,1.4583333333333333,February,12
Troupeau8,minifarm,870.0,12.0,1.2083333333333333,February,12
Troupeau26,minifarm,1770.0,12.0,2.4583333333333335,February,12
Troupeau30,small,23.0,1.0,0.7666666666666667,February,12
Troupeau81,minifarm,1230.0,12.0,1.7083333333333333,February,12
Troupeau110,minifarm,1590.0,12.0,2.2083333333333335,February,12
Troupeau130,minifarm,870.0,12.0,2.4166666666666665,February,12
Troupeau142,minifarm,1230.0,12.0,3.4166666666666665,February,12
Troupeau152,minifarm,1410.0,12.0,1.9583333333333333,February,12
Troupeau156,minifarm,1230.0,12.0,3.4166666666666665,February,12
Troupeau157,minifarm,1230.0,12.0,1.7083333333333333,February,12
Troupeau158,minifarm,1230.0,12.0,1.7083333333333333,February,12
Troupeau186,medium,42.0,7.0,0.1,February,12
Troupeau209,small,27.0,1.0,0.45,February,12
Troupeau210,minifarm,870.0,12.0,1.2083333333333333,February,12
Troupeau213,minifarm,1590.0,12.0,4.416666666666667,February,12
Troupeau214,medium,120.0,7.0,0.2857142857142857,February,12
Troupeau218,minifarm,1230.0,12.0,1.7083333333333333,February,12
Troupeau224,minifarm,1590.0,12.0,2.2083333333333335,February,12
Troupeau225,minifarm,1590.0,12.0,2.2083333333333335,February,12
Troupeau231,minifarm,1230.0,12.0,3.4166666666666665,February,12
Troupeau252,minifarm,1590.0,12.0,2.2083333333333335,February,12
Troupeau261,minifarm,1050.0,12.0,1.4583333333333333,February,12
Troupeau265,minifarm,1590.0,12.0,2.2083333333333335,February,12
Troupeau272,minifarm,1770.0,12.0,4.916666666666667,February,12
Troupeau273,minifarm,1230.0,12.0,1.7083333333333333,February,12
Troupeau274,minifarm,1230.0,12.0,1.7083333333333333,February,12
Troupeau294,small,19.0,1.0,0.6333333333333333,February,12
Troupeau299,minifarm,870.0,12.0,1.2083333333333333,February,12
Troupeau302,minifarm,1590.0,12.0,4.416666666666667,February,12
Troupeau305,minifarm,1770.0,12.0,2.4583333333333335,February,12
Troupeau312,minifarm,1410.0,12.0,1.9583333333333333,February,12
Troupeau324,minifarm,1050.0,12.0,2.9166666666666665,February,12
Troupeau333,small,19.0,1.0,0.31666666666666665,February,12
Troupeau340,minifarm,1590.0,12.0,4.416666666666667,February,12
Troupeau459,medium,15.0,7.0,0.03571428571428571,February,12
Troupeau594,medium,225.0,7.0,0.5357142857142858,February,12
Troupeau0,minifarm,1230.0,12.0,1.7083333333333333,March,12
Troupeau2,minifarm,1230.0,12.0,1.7083333333333333,March,12
Troupeau8,minifarm,1050.0,12.0,1.4583333333333333,March,12
Troupeau26,minifarm,1590.0,12.0,2.2083333333333335,March,12
Troupeau81,minifarm,1410.0,12.0,1.9583333333333333,March,12
Troupeau110,minifarm,1410.0,12.0,1.9583333333333333,March,12
Troupeau130,minifarm,870.0,12.0,2.4166666666666665,March,12
Troupeau142,minifarm,1230.0,12.0,3.4166666666666665,March,12
Troupeau152,minifarm,1050.0,12.0,1.4583333333333333,March,12
Troupeau156,minifarm,1410.0,12.0,3.9166666666666665,March,12
Troupeau157,minifarm,1230.0,12.0,1.7083333333333333,March,12
Troupeau158,minifarm,870.0,12.0,1.2083333333333333,March,12
Troupeau186,medium,120.0,7.0,0.2857142857142857,March,12
Troupeau210,minifarm,1410.0,12.0,1.9583333333333333,March,12
Troupeau213,minifarm,1050.0,12.0,2.9166666666666665,March,12
Troupeau218,minifarm,1410.0,12.0,1.9583333333333333,March,12
Troupeau224,minifarm,1050.0,12.0,1.4583333333333333,March,12
Troupeau225,minifarm,1590.0,12.0,2.2083333333333335,March,12
Troupeau231,minifarm,1050.0,12.0,2.9166666666666665,March,12
Troupeau252,minifarm,1230.0,12.0,1.7083333333333333,March,12
Troupeau261,minifarm,1410.0,12.0,1.9583333333333333,March,12
Troupeau265,minifarm,1770.0,12.0,2.4583333333333335,March,12
Troupeau272,minifarm,870.0,12.0,2.4166666666666665,March,12
Troupeau273,minifarm,1230.0,12.0,1.7083333333333333,March,12
Troupeau274,minifarm,1050.0,12.0,1.4583333333333333,March,12
Troupeau295,medium,304.0,7.0,0.7238095238095238,March,12
Troupeau299,minifarm,1770.0,12.0,2.4583333333333335,March,12
Troupeau302,minifarm,1770.0,12.0,4.916666666666667,March,12
Troupeau305,minifarm,1770.0,12.0,2.4583333333333335,March,12
Troupeau312,minifarm,1770.0,12.0,2.4583333333333335,March,12
Troupeau324,minifarm,1050.0,12.0,2.9166666666666665,March,12
Troupeau333,small,8.0,1.0,0.13333333333333333,March,12
Troupeau340,minifarm,870.0,12.0,2.4166666666666665,March,12
Troupeau376,small,27.0,1.0,0.45,March,12
Troupeau459,medium,278.0,7.0,0.6619047619047619,March,12
Troupeau544,medium,173.0,7.0,0.8238095238095239,March,12
Troupeau594,medium,147.0,7.0,0.35,March,12
Troupeau603,small,15.0,1.0,0.25,March,12
Troupeau0,minifarm,1050.0,12.0,1.4583333333333333,April,12
Troupeau2,minifarm,1590.0,12.0,2.2083333333333335,April,12
Troupeau8,minifarm,870.0,12.0,1.2083333333333333,April,12
Troupeau26,minifarm,1230.0,12.0,1.7083333333333333,April,12
Troupeau81,minifarm,870.0,12.0,1.2083333333333333,April,12
Troupeau110,minifarm,870.0,12.0,1.2083333333333333,April,12
Troupeau130,minifarm,1050.0,12.0,2.9166666666666665,April,12
Troupeau142,minifarm,1410.0,12.0,3.9166666666666665,April,12
Troupeau152,minifarm,1770.0,12.0,2.4583333333333335,April,12
Troupeau156,minifarm,1410.0,12.0,3.9166666666666665,April,12
Troupeau157,minifarm,1770.0,12.0,2.4583333333333335,April,12
Troupeau158,minifarm,1410.0,12.0,1.9583333333333333,April,12
Troupeau210,minifarm,1590.0,12.0,2.2083333333333335,April,12
Troupeau213,minifarm,1770.0,12.0,4.916666666666667,April,12
Troupeau218,minifarm,870.0,12.0,1.2083333333333333,April,12
Troupeau224,minifarm,1410.0,12.0,1.9583333333333333,April,12
Troupeau225,minifarm,870.0,12.0,1.2083333333333333,April,12
Troupeau231,minifarm,1410.0,12.0,3.9166666666666665,April,12
Troupeau252,minifarm,1230.0,12.0,1.7083333333333333,April,12
Troupeau261,minifarm,1230.0,12.0,1.7083333333333333,April,12
Troupeau265,minifarm,1770.0,12.0,2.4583333333333335,April,12
Troupeau272,minifarm,1050.0,12.0,2.9166666666666665,April,12
Troupeau273,minifarm,1050.0,12.0,1.4583333333333333,April,12
Troupeau274,minifarm,870.0,12.0,1.2083333333333333,April,12
Troupeau299,minifarm,1050.0,12.0,1.4583333333333333,April,12
Troupeau302,minifarm,870.0,12.0,2.4166666666666665,April,12
Troupeau305,minifarm,1770.0,12.0,2.4583333333333335,April,12
Troupeau312,minifarm,870.0,12.0,1.2083333333333333,April,12
Troupeau324,minifarm,870.0,12.0,2.4166666666666665,April,12
Troupeau340,minifarm,1770.0,12.0,4.916666666666667,April,12
Troupeau594,medium,34.0,3.0,0.1888888888888889,April,12
Troupeau0,minifarm,1770.0,12.0,2.4583333333333335,May,12
Troupeau2,minifarm,1770.0,12.0,2.4583333333333335,May,12
Troupeau8,minifarm,1230.0,12.0,1.7083333333333333,May,12
Troupeau26,minifarm,1590.0,12.0,2.2083333333333335,May,12
Troupeau81,minifarm,1050.0,12.0,1.4583333333333333,May,12
Troupeau110,minifarm,1230.0,12.0,1.7083333333333333,May,12
Troupeau130,minifarm,1230.0,12.0,3.4166666666666665,May,12
Troupeau142,minifarm,1590.0,12.0,4.416666666666667,May,12
Troupeau152,minifarm,1230.0,12.0,1.7083333333333333,May,12
Troupeau156,minifarm,1770.0,12.0,4.916666666666667,May,12
Troupeau157,minifarm,1770.0,12.0,2.4583333333333335,May,12
Troupeau158,minifarm,1590.0,12.0,2.2083333333333335,May,12
Troupeau210,minifarm,870.0,12.0,1.2083333333333333,May,12
Troupeau213,minifarm,1770.0,12.0,4.916666666666667,May,12
Troupeau218,minifarm,870.0,12.0,1.2083333333333333,May,12
Troupeau224,minifarm,1230.0,12.0,1.7083333333333333,May,12
Troupeau225,minifarm,1050.0,12.0,1.4583333333333333,May,12
Troupeau231,minifarm,870.0,12.0,2.4166666666666665,May,12
Troupeau252,minifarm,1410.0,12.0,1.9583333333333333,May,12
Troupeau261,minifarm,1410.0,12.0,1.9583333333333333,May,12
Troupeau265,minifarm,1590.0,12.0,2.2083333333333335,May,12
Troupeau272,minifarm,870.0,12.0,2.4166666666666665,May,12
Troupeau273,minifarm,1410.0,12.0,1.9583333333333333,May,12
Troupeau274,minifarm,1410.0,12.0,1.9583333333333333,May,12
Troupeau295,medium,23.0,3.0,0.1277777777777778,May,12
Troupeau299,minifarm,1410.0,12.0,1.9583333333333333,May,12
Troupeau302,minifarm,1230.0,12.0,3.4166666666666665,May,12
Troupeau305,minifarm,1410.0,12.0,1.9583333333333333,May,12
Troupeau312,minifarm,1770.0,12.0,2.4583333333333335,May,12
Troupeau324,minifarm,1410.0,12.0,3.9166666666666665,May,12
Troupeau340,minifarm,1230.0,12.0,3.4166666666666665,May,12
Troupeau0,minifarm,1230.0,12.0,1.7083333333333333,June,12
Troupeau2,minifarm,1230.0,12.0,1.7083333333333333,June,12
Troupeau8,minifarm,1230.0,12.0,1.7083333333333333,June,12
Troupeau26,minifarm,1230.0,12.0,1.7083333333333333,June,12
Troupeau81,minifarm,1770.0,12.0,2.4583333333333335,June,12
Troupeau110,minifarm,1230.0,12.0,1.7083333333333333,June,12
Troupeau130,minifarm,1770.0,12.0,4.916666666666667,June,12
Troupeau142,minifarm,870.0,12.0,2.4166666666666665,June,12
Troupeau152,minifarm,1770.0,12.0,2.4583333333333335,June,12
Troupeau156,minifarm,1410.0,12.0,3.9166666666666665,June,12
Troupeau157,minifarm,1230.0,12.0,1.7083333333333333,June,12
Troupeau158,minifarm,1590.0,12.0,2.2083333333333335,June,12
Troupeau186,medium,23.0,3.0,0.1277777777777778,June,12
Troupeau210,minifarm,1770.0,12.0,2.4583333333333335,June,12
Troupeau213,minifarm,1770.0,12.0,4.916666666666667,June,12
Troupeau218,minifarm,1410.0,12.0,1.9583333333333333,June,12
Troupeau224,minifarm,1590.0,12.0,2.2083333333333335,June,12
Troupeau225,minifarm,870.0,12.0,1.2083333333333333,June,12
Troupeau231,minifarm,1410.0,12.0,3.9166666666666665,June,12
Troupeau252,minifarm,1050.0,12.0,1.4583333333333333,June,12
Troupeau261,minifarm,870.0,12.0,1.2083333333333333,June,12
Troupeau265,minifarm,1590.0,12.0,2.2083333333333335,June,12
Troupeau272,minifarm,1590.0,12.0,4.416666666666667,June,12
Troupeau273,minifarm,1770.0,12.0,2.4583333333333335,June,12
Troupeau274,minifarm,1590.0,12.0,2.2083333333333335,June,12
Troupeau299,minifarm,1590.0,12.0,2.2083333333333335,June,12
Troupeau302,minifarm,1590.0,12.0,4.416666666666667,June,12
Troupeau305,minifarm,1410.0,12.0,1.9583333333333333,June,12
Troupeau312,minifarm,1590.0,12.0,2.2083333333333335,June,12
Troupeau324,minifarm,1230.0,12.0,3.4166666666666665,June,12
